source,target,weight,layer
3,181,23,155
3,186,35,155
3,2,1,156
3,6,288,156
3,8,161,156
3,9,127,156
3,10,944,156
3,13,742,156
3,15,211,156
3,20,6,156
3,24,307,156
3,27,216,156
3,30,42,156
3,32,16008,156
3,34,251,156
3,36,16,156
3,43,146,156
3,50,2,156
3,53,35,156
3,58,433,156
3,67,493,156
3,73,2632,156
3,77,163,156
3,78,212,156
3,81,1866,156
3,83,1,156
3,101,7,156
3,103,75,156
3,118,20,156
3,119,52,156
3,120,50,156
3,129,30,156
3,147,16,156
3,156,2768,156
3,179,17,156
3,180,64,156
3,186,3,156
3,212,4,156
3,1,115,157
3,2,1329,157
3,5,2,157
3,6,1,157
3,8,1,157
3,10,3908,157
3,12,12095,157
3,13,116984,157
3,14,171141,157
3,20,25,157
3,21,8816,157
3,26,30444,157
3,28,3,157
3,29,28932,157
3,31,508,157
3,34,21263,157
3,35,14521,157
3,36,4195,157
3,39,19,157
3,43,5230,157
3,51,1512,157
3,56,10,157
3,58,2,157
3,59,17,157
3,62,1888,157
3,67,11823,157
3,70,15,157
3,73,1718,157
3,79,5952,157
3,81,972,157
3,83,16,157
3,87,1893,157
3,111,20,157
3,118,1,157
3,120,64,157
3,124,176,157
3,147,31,157
3,155,7,157
3,172,3,157
3,181,15,157
3,10,44,158
3,13,1453,158
3,14,107,158
3,21,477,158
3,26,635,158
3,31,113,158
3,36,31,158
3,43,17,158
3,56,3,158
3,73,290,158
3,79,289,158
3,129,1,158
3,2,199,159
3,4,11,159
3,6,46,159
3,7,46,159
3,10,98,159
3,12,34,159
3,13,13028,159
3,14,12514,159
3,17,19,159
3,20,56,159
3,21,14,159
3,24,9,159
3,25,24,159
3,26,23061,159
3,27,1,159
3,29,1198,159
3,31,200,159
3,33,76,159
3,34,1882,159
3,35,1211,159
3,36,10132,159
3,39,59,159
3,43,14218,159
3,44,308,159
3,52,24,159
3,53,13,159
3,54,2,159
3,58,2,159
3,59,46,159
3,62,61,159
3,67,71,159
3,68,2,159
3,69,410,159
3,72,1,159
3,73,3616,159
3,79,260,159
3,81,219,159
3,83,95,159
3,86,102,159
3,87,4,159
3,93,1,159
3,95,14,159
3,101,18,159
3,103,3,159
3,104,312,159
3,133,724,159
3,147,16,159
3,149,3,159
3,155,1,159
3,156,3,159
3,157,177,159
3,179,17,159
3,180,1,159
3,181,5,159
3,192,3,159
3,212,11,159
3,1,2,160
3,4,43978,160
3,5,143,160
3,6,2378,160
3,8,1669,160
3,9,709,160
3,10,438,160
3,12,5,160
3,13,3898,160
3,14,3360,160
3,15,3316,160
3,16,52,160
3,17,3293,160
3,18,93,160
3,21,1963,160
3,22,19666,160
3,24,516,160
3,25,5129,160
3,26,50123,160
3,28,916,160
3,29,60,160
3,31,626,160
3,33,5373,160
3,34,176,160
3,35,68,160
3,36,45,160
3,38,587,160
3,39,34,160
3,43,1,160
3,44,2048,160
3,47,17,160
3,51,38,160
3,52,157,160
3,53,20814,160
3,54,2,160
3,56,16433,160
3,57,341,160
3,58,32,160
3,61,10,160
3,66,14492,160
3,67,1970,160
3,68,6,160
3,69,87,160
3,70,138,160
3,71,10,160
3,73,706,160
3,75,589,160
3,77,316,160
3,79,34,160
3,81,349,160
3,82,6,160
3,83,79,160
3,85,13,160
3,87,47,160
3,89,4,160
3,90,2335,160
3,91,5140,160
3,93,12237,160
3,95,1,160
3,101,2,160
3,102,67,160
3,103,9126,160
3,104,130,160
3,107,8431,160
3,108,16233,160
3,109,596,160
3,111,80,160
3,112,18721,160
3,114,2220,160
3,116,13,160
3,117,419,160
3,118,6954,160
3,119,1269,160
3,129,2,160
3,132,23,160
3,137,293,160
3,138,1804,160
3,145,12,160
3,147,1,160
3,149,296,160
3,155,1,160
3,156,438,160
3,158,7738,160
3,169,4144,160
3,172,5148,160
3,179,3341,160
3,180,4912,160
3,181,49,160
3,186,515,160
3,2,555,161
3,6,670,161
3,7,670,161
3,10,2075,161
3,12,904,161
3,13,51387,161
3,14,21275,161
3,16,55,161
3,20,475,161
3,21,2398,161
3,22,56,161
3,24,294,161
3,26,115102,161
3,33,17,161
3,34,6521,161
3,35,1279,161
3,36,41,161
3,38,2,161
3,43,18492,161
3,47,213,161
3,51,10,161
3,58,1,161
3,59,8,161
3,61,547,161
3,62,307,161
3,67,784,161
3,68,363,161
3,72,34,161
3,73,7756,161
3,77,2,161
3,79,51,161
3,81,366,161
3,83,80,161
3,87,58,161
3,90,4,161
3,107,14,161
3,118,10,161
3,120,13,161
3,133,11,161
3,145,11,161
3,147,209,161
3,155,10,161
3,157,225,161
3,172,2,161
3,180,3,161
3,181,7,161
3,192,4,161
3,211,14,161
3,2,1647,162
3,6,2200,162
3,7,2200,162
3,10,309,162
3,12,106,162
3,13,13860,162
3,14,509225,162
3,21,81637,162
3,25,234,162
3,26,34917,162
3,28,11,162
3,29,103430,162
3,31,5340,162
3,34,6361,162
3,35,16,162
3,41,2916,162
3,43,76005,162
3,51,15850,162
3,56,36,162
3,59,201,162
3,61,81,162
3,62,21619,162
3,67,8809,162
3,68,4619,162
3,72,18166,162
3,73,3274,162
3,76,1034,162
3,81,184,162
3,82,1024,162
3,83,20766,162
3,86,1974,162
3,87,8844,162
3,89,87,162
3,91,1,162
3,97,934,162
3,103,21,162
3,108,2681,162
3,116,5344,162
3,118,154,162
3,120,3123,162
3,157,1,162
3,180,4,162
3,186,35,162
3,211,24,162
3,2,209,163
3,6,252,163
3,7,252,163
3,10,430,163
3,12,66,163
3,13,16023,163
3,14,17420,163
3,21,1561,163
3,24,78,163
3,26,37551,163
3,29,3,163
3,31,159,163
3,34,1935,163
3,35,630,163
3,36,9,163
3,43,10463,163
3,51,61,163
3,52,3,163
3,56,15,163
3,58,68,163
3,61,24,163
3,62,97,163
3,67,109,163
3,68,11,163
3,73,14230,163
3,79,5,163
3,81,38,163
3,83,98,163
3,86,2,163
3,103,73,163
3,107,19,163
3,117,20,163
3,118,76,163
3,120,6,163
3,129,4,163
3,147,1,163
3,155,97,163
3,156,2,163
3,180,2,163
3,186,9,163
3,192,46,163
3,211,7,163
3,212,2,163
3,2,75,164
3,10,1443,164
3,12,3946,164
3,13,39981,164
3,14,160777,164
3,16,83,164
3,20,2997,164
3,21,33075,164
3,22,6361,164
3,25,665,164
3,26,37024,164
3,28,731,164
3,29,26164,164
3,30,42153,164
3,31,38633,164
3,33,212,164
3,34,608,164
3,35,75,164
3,36,41,164
3,41,2092,164
3,43,40367,164
3,47,44,164
3,51,5593,164
3,56,22,164
3,58,123,164
3,59,913,164
3,61,326,164
3,62,12423,164
3,67,7923,164
3,68,1217,164
3,72,1586,164
3,73,11074,164
3,76,1196,164
3,81,1291,164
3,82,389,164
3,83,10470,164
3,85,434,164
3,86,1984,164
3,87,1384,164
3,89,250,164
3,97,1809,164
3,103,92,164
3,116,10299,164
3,118,13,164
3,120,723,164
3,124,26,164
3,132,7,164
3,147,1888,164
3,157,20,164
3,6,89,165
3,7,89,165
3,10,1173,165
3,13,35798,165
3,14,97510,165
3,21,2415,165
3,26,78323,165
3,31,45,165
3,34,1762,165
3,43,6100,165
3,51,66,165
3,52,1360,165
3,53,99,165
3,56,23,165
3,58,139,165
3,59,26,165
3,61,25,165
3,62,70,165
3,67,1222,165
3,73,6617,165
3,83,264,165
3,91,1,165
3,118,396,165
3,126,122,165
3,147,31,165
3,149,50,165
3,157,1,165
3,179,42,165
3,181,18,165
3,186,66,165
3,192,52,165
3,212,90,165
3,2,1,166
3,13,861,166
3,14,222,166
3,21,65,166
3,26,1180,166
3,29,48,166
3,30,4,166
3,34,22,166
3,36,12,166
3,43,337,166
3,51,2,166
3,62,91,166
3,67,139,166
3,73,87,166
3,81,21,166
3,83,7,166
3,2,500,167
3,6,33602,167
3,7,33602,167
3,10,1173,167
3,13,3799,167
3,14,3392,167
3,21,62,167
3,25,572,167
3,26,11733,167
3,28,2160,167
3,29,473,167
3,30,524,167
3,31,13373,167
3,33,55,167
3,34,106,167
3,38,357,167
3,41,718,167
3,43,191,167
3,51,2168,167
3,53,1288,167
3,56,521,167
3,58,166,167
3,62,82,167
3,67,343,167
3,68,680,167
3,72,430,167
3,73,228,167
3,81,11,167
3,82,55,167
3,83,814,167
3,87,38,167
3,89,201,167
3,97,3,167
3,108,201,167
3,116,76,167
3,118,868,167
3,120,382,167
3,1,3,168
3,2,10,168
3,5,2,168
3,6,43,168
3,7,11,168
3,8,32,168
3,13,1293,168
3,14,120,168
3,21,62,168
3,26,458,168
3,29,458,168
3,30,31,168
3,31,2,168
3,34,441,168
3,35,1,168
3,36,42,168
3,43,2706,168
3,44,137,168
3,51,123,168
3,62,260,168
3,67,120,168
3,68,40,168
3,69,1,168
3,70,1,168
3,73,722,168
3,77,1,168
3,81,224,168
3,83,251,168
3,86,145,168
3,87,1,168
3,101,2,168
3,118,2,168
3,147,3,168
3,155,3,168
3,156,1,168
3,192,38,168
3,1,55,169
3,2,171,169
3,5,9,169
3,6,96,169
3,7,84,169
3,9,12,169
3,10,2685,169
3,12,3698,169
3,13,63108,169
3,14,17306,169
3,16,511,169
3,17,83,169
3,20,756,169
3,21,30083,169
3,22,1557,169
3,24,111,169
3,25,115,169
3,26,41376,169
3,28,30,169
3,29,6293,169
3,31,305,169
3,34,28084,169
3,36,3756,169
3,41,21,169
3,43,23768,169
3,44,2183,169
3,50,42,169
3,51,106,169
3,53,49,169
3,58,26,169
3,59,266,169
3,61,763,169
3,62,5932,169
3,67,8684,169
3,68,2826,169
3,69,902,169
3,72,51,169
3,73,18133,169
3,77,14,169
3,79,5422,169
3,81,699,169
3,83,1920,169
3,85,254,169
3,86,76,169
3,87,2101,169
3,97,122,169
3,101,59,169
3,104,1,169
3,108,321,169
3,111,15,169
3,112,7,169
3,116,37,169
3,118,39,169
3,120,2063,169
3,133,104,169
3,145,8,169
3,147,919,169
3,169,13,169
3,172,34,169
3,179,31,169
3,180,13,169
3,181,3,169
3,186,6,169
3,192,9,169
3,2,18,170
3,4,40,170
3,5,191,170
3,6,27,170
3,8,25,170
3,9,2,170
3,10,23,170
3,12,2,170
3,13,3225,170
3,14,499,170
3,16,97,170
3,17,90,170
3,18,543,170
3,21,732,170
3,22,7,170
3,26,106,170
3,27,11,170
3,29,506,170
3,30,50,170
3,31,674,170
3,34,208,170
3,35,26,170
3,36,285,170
3,38,3,170
3,39,86,170
3,43,3662,170
3,44,3169,170
3,47,3,170
3,50,64,170
3,51,343,170
3,53,5,170
3,57,7,170
3,58,8,170
3,59,435,170
3,62,200,170
3,67,45,170
3,68,142,170
3,69,175,170
3,72,23,170
3,75,46,170
3,77,252,170
3,79,17,170
3,81,48,170
3,83,131,170
3,85,262,170
3,86,49,170
3,87,157,170
3,90,34,170
3,93,4,170
3,95,22,170
3,107,12,170
3,108,27,170
3,116,91,170
3,180,6,170
3,186,49,170
3,6,34,171
3,7,34,171
3,10,142,171
3,12,1,171
3,13,72,171
3,14,39,171
3,21,182,171
3,26,262,171
3,29,66,171
3,34,5,171
3,35,239,171
3,36,73,171
3,43,860,171
3,44,63,171
3,47,1,171
3,51,104,171
3,52,15,171
3,62,1,171
3,68,103,171
3,69,6,171
3,70,41,171
3,71,2,171
3,79,59,171
3,83,28,171
3,95,2,171
3,109,3,171
3,120,7,171
3,145,1,171
3,172,79,171
3,13,3064,172
3,14,287,172
3,21,20,172
3,26,26314,172
3,29,290,172
3,34,78,172
3,43,688,172
3,47,91,172
3,51,32,172
3,59,296,172
3,62,367,172
3,67,26,172
3,68,90,172
3,72,1,172
3,73,356,172
3,97,9,172
3,108,62,172
3,120,285,172
3,147,2,172
3,172,191,172
3,2,403,173
3,6,1,173
3,8,1,173
3,10,234,173
3,13,19975,173
3,14,6118,173
3,20,609,173
3,21,1134,173
3,26,9805,173
3,29,1751,173
3,31,2366,173
3,34,70,173
3,36,45,173
3,41,406,173
3,43,366,173
3,47,12,173
3,50,104,173
3,51,118,173
3,53,7,173
3,58,1,173
3,59,10,173
3,61,26,173
3,62,35,173
3,66,7,173
3,67,245,173
3,68,1302,173
3,72,1185,173
3,73,6,173
3,77,139,173
3,79,84,173
3,81,21,173
3,83,50,173
3,87,1,173
3,88,238,173
3,97,97,173
3,116,8,173
3,118,24,173
3,2,80,174
3,13,268,174
3,14,162,174
3,21,42,174
3,24,6,174
3,26,1114,174
3,29,15,174
3,34,108,174
3,36,48,174
3,38,2,174
3,39,6,174
3,43,13,174
3,47,149,174
3,48,8,174
3,50,3,174
3,56,3,174
3,59,18,174
3,62,1,174
3,67,38,174
3,68,52,174
3,69,2,174
3,73,4,174
3,77,4,174
3,79,41,174
3,81,96,174
3,85,36,174
3,87,1,174
3,155,40,174
3,180,6,174
3,2,72,175
3,4,46,175
3,10,220,175
3,12,1,175
3,13,44451,175
3,14,8764,175
3,20,750,175
3,21,2818,175
3,24,1720,175
3,25,184,175
3,26,56103,175
3,27,302,175
3,29,947,175
3,31,10534,175
3,32,1163,175
3,34,4249,175
3,35,39,175
3,36,37,175
3,41,67,175
3,43,6212,175
3,47,99,175
3,50,225,175
3,51,82,175
3,56,250,175
3,58,195,175
3,59,366,175
3,61,1500,175
3,62,724,175
3,67,3581,175
3,68,149,175
3,69,422,175
3,72,130,175
3,73,4541,175
3,77,96,175
3,79,1607,175
3,81,848,175
3,82,141,175
3,83,652,175
3,85,87,175
3,86,169,175
3,87,247,175
3,88,1301,175
3,90,300,175
3,111,29,175
3,114,19,175
3,116,37,175
3,118,266,175
3,120,19,175
3,124,14,175
3,127,31,175
3,145,492,175
3,147,77,175
3,169,6,175
3,172,212,175
3,179,103,175
3,186,856,175
3,212,174,175
3,1,6599,176
3,2,2729,176
3,4,33038,176
3,5,1270,176
3,6,5485,176
3,7,207,176
3,8,3235,176
3,9,2043,176
3,10,7997,176
3,12,4189,176
3,13,236893,176
3,14,38742,176
3,15,21,176
3,16,18,176
3,17,76,176
3,20,22075,176
3,21,42440,176
3,22,17544,176
3,24,80,176
3,25,9608,176
3,26,159358,176
3,27,153,176
3,28,1840,176
3,29,6098,176
3,30,668,176
3,31,3014,176
3,32,20570,176
3,33,750,176
3,34,44831,176
3,35,18527,176
3,36,5,176
3,38,4112,176
3,39,89,176
3,41,311,176
3,43,138807,176
3,44,1738,176
3,47,915,176
3,48,38,176
3,50,262,176
3,51,3717,176
3,52,260,176
3,54,486,176
3,56,71,176
3,57,52,176
3,58,215,176
3,59,1273,176
3,61,3610,176
3,62,4755,176
3,65,1337,176
3,67,15292,176
3,68,1798,176
3,69,600,176
3,70,43,176
3,71,2,176
3,72,967,176
3,73,4660,176
3,75,416,176
3,76,43,176
3,77,1655,176
3,79,32,176
3,81,20165,176
3,82,67,176
3,83,2642,176
3,85,386,176
3,86,2086,176
3,87,1663,176
3,89,44,176
3,90,378,176
3,93,2916,176
3,94,133,176
3,95,14384,176
3,97,229,176
3,98,1173,176
3,101,230,176
3,102,1257,176
3,103,185,176
3,104,1557,176
3,107,737,176
3,108,13866,176
3,109,8,176
3,111,1286,176
3,116,200,176
3,118,397,176
3,120,128,176
3,124,2505,176
3,127,91,176
3,129,113,176
3,132,35,176
3,133,1525,176
3,145,1417,176
3,147,1965,176
3,149,25,176
3,154,50,176
3,155,2244,176
3,157,1176,176
3,172,12,176
3,177,10,176
3,179,122,176
3,181,941,176
3,186,764,176
3,192,25,176
3,211,53,176
3,2,248,177
3,10,406,177
3,12,225,177
3,13,12633,177
3,14,12678,177
3,20,900,177
3,21,9571,177
3,24,17,177
3,26,28787,177
3,31,110,177
3,34,419,177
3,35,3315,177
3,36,171,177
3,43,4735,177
3,56,3,177
3,58,3,177
3,62,154,177
3,67,167,177
3,73,1364,177
3,79,57,177
3,81,58,177
3,83,24,177
3,86,509,177
3,118,120,177
3,124,65,177
3,156,1,177
3,180,4,177
3,2,8,178
3,10,33,178
3,13,26269,178
3,14,1601,178
3,21,606,178
3,26,4186,178
3,31,298,178
3,34,187,178
3,43,3882,178
3,52,45,178
3,53,3,178
3,67,3,178
3,73,661,178
3,118,45,178
3,129,25,178
3,147,12,178
3,179,7,178
3,212,1129,178
3,1,24,179
3,2,3608,179
3,4,122,179
3,6,20,179
3,9,20,179
3,10,1492,179
3,12,246,179
3,13,68616,179
3,14,7272,179
3,16,4,179
3,20,10927,179
3,21,433,179
3,24,251,179
3,26,41937,179
3,28,141,179
3,29,355,179
3,31,104,179
3,34,1457,179
3,35,837,179
3,36,115,179
3,43,17727,179
3,48,37,179
3,50,4,179
3,53,138,179
3,58,621,179
3,59,396,179
3,61,1577,179
3,62,763,179
3,66,19,179
3,67,6096,179
3,68,699,179
3,69,1333,179
3,73,1044,179
3,75,6,179
3,79,344,179
3,82,1,179
3,83,1907,179
3,87,1259,179
3,90,21,179
3,97,41,179
3,101,40,179
3,108,43,179
3,112,142,179
3,118,38,179
3,120,39,179
3,129,12,179
3,147,129,179
3,155,1545,179
3,172,23,179
3,181,1540,179
3,186,61,179
3,2,20,180
3,13,358,180
3,14,32,180
3,16,1,180
3,21,10,180
3,24,2,180
3,25,18,180
3,26,1081,180
3,28,1,180
3,29,2,180
3,33,33,180
3,34,402,180
3,35,1,180
3,36,1,180
3,43,108,180
3,44,3,180
3,51,45,180
3,67,131,180
3,73,91,180
3,77,6,180
3,79,8,180
3,83,2,180
3,90,8,180
3,97,25,180
3,108,199,180
3,118,31,180
3,180,11,180
3,186,1,180
3,10,40,181
3,12,113,181
3,13,2171,181
3,14,543,181
3,20,16,181
3,21,25,181
3,26,3166,181
3,29,328,181
3,31,3598,181
3,34,132,181
3,35,238,181
3,41,3523,181
3,43,39,181
3,51,545,181
3,59,33,181
3,62,23,181
3,67,38,181
3,72,67,181
3,73,1431,181
3,77,293,181
3,81,6,181
3,82,4,181
3,83,6,181
3,89,35,181
3,108,42,181
3,116,7,181
3,118,208,181
3,145,962,181
3,147,2,181
3,157,26,181
3,172,71,181
3,179,2215,181
3,181,2,181
3,192,5,181
3,211,1,181
3,2,324,182
3,10,51,182
3,12,38,182
3,13,700,182
3,14,2227,182
3,20,2,182
3,21,175,182
3,26,1657,182
3,29,498,182
3,35,433,182
3,36,36,182
3,43,276,182
3,62,143,182
3,67,29,182
3,72,22,182
3,73,1649,182
3,97,142,182
3,120,114,182
3,2,19,183
3,10,1,183
3,13,241,183
3,14,10365,183
3,26,637,183
3,27,4,183
3,34,1,183
3,35,60,183
3,38,12,183
3,43,14,183
3,58,22,183
3,62,4,183
3,73,296,183
3,101,2,183
3,167,1,183
3,1,35,184
3,2,3428,184
3,4,29,184
3,5,133,184
3,6,4,184
3,8,4,184
3,10,3915,184
3,12,116,184
3,13,45575,184
3,14,39867,184
3,15,118,184
3,16,28,184
3,17,176,184
3,20,86,184
3,21,5911,184
3,22,7,184
3,24,2,184
3,25,45,184
3,26,55756,184
3,28,3,184
3,29,3602,184
3,30,40,184
3,31,21,184
3,33,9,184
3,34,4500,184
3,35,1189,184
3,36,1504,184
3,39,314,184
3,43,57287,184
3,44,857,184
3,48,15,184
3,50,1,184
3,51,485,184
3,53,33,184
3,54,17,184
3,59,54,184
3,61,101,184
3,62,2440,184
3,65,181,184
3,67,741,184
3,68,218,184
3,69,72,184
3,72,216,184
3,73,69,184
3,77,39,184
3,79,42,184
3,81,845,184
3,83,325,184
3,85,90,184
3,86,511,184
3,87,247,184
3,89,7,184
3,90,14,184
3,96,3,184
3,97,123,184
3,103,46,184
3,104,13,184
3,108,1,184
3,111,14,184
3,120,188,184
3,147,14,184
3,149,2,184
3,186,2,184
3,212,13,184
3,13,127,185
3,26,8,185
3,73,28,185
3,2,193,186
3,10,3,186
3,13,2753,186
3,14,356,186
3,20,3,186
3,26,183,186
3,33,2,186
3,34,12,186
3,36,79,186
3,38,8,186
3,43,26,186
3,62,16,186
3,72,27,186
3,73,95,186
3,101,1,186
3,108,1,186
3,2,13,187
3,5,1,187
3,6,39,187
3,7,26,187
3,8,13,187
3,10,2405,187
3,12,514,187
3,13,8390,187
3,14,6235,187
3,16,62,187
3,20,20,187
3,21,293,187
3,24,1,187
3,26,2316,187
3,29,3122,187
3,31,20,187
3,33,12,187
3,34,4982,187
3,35,1230,187
3,36,16,187
3,43,1851,187
3,56,1,187
3,58,1,187
3,59,1,187
3,67,749,187
3,73,366,187
3,79,11,187
3,81,21,187
3,83,10,187
3,85,1,187
3,87,11,187
3,90,45,187
3,118,15,187
3,120,74,187
3,1,1562,188
3,2,3984,188
3,4,32,188
3,6,162,188
3,8,142,188
3,9,20,188
3,10,6435,188
3,12,12991,188
3,13,81379,188
3,14,57115,188
3,16,12,188
3,20,2278,188
3,21,8375,188
3,22,2498,188
3,26,65391,188
3,29,1073,188
3,31,1703,188
3,33,85,188
3,34,20210,188
3,35,5684,188
3,36,802,188
3,41,53,188
3,43,56844,188
3,51,40,188
3,53,110,188
3,56,10,188
3,58,3,188
3,59,743,188
3,61,70,188
3,62,1218,188
3,65,99,188
3,67,8535,188
3,68,1502,188
3,69,106,188
3,73,7040,188
3,77,10,188
3,79,183,188
3,81,2091,188
3,83,409,188
3,86,264,188
3,87,1297,188
3,89,90,188
3,91,5,188
3,97,45,188
3,101,20,188
3,103,178,188
3,118,28,188
3,120,5,188
3,124,170,188
3,126,58,188
3,129,49,188
3,133,101,188
3,147,68,188
3,149,65,188
3,155,83,188
3,172,46,188
3,180,24,188
3,181,37,188
3,192,12,188
3,10,87,189
3,13,1628,189
3,14,295,189
3,20,9,189
3,21,9,189
3,26,449,189
3,29,106,189
3,35,18,189
3,36,117,189
3,52,10,189
3,56,1,189
3,58,2,189
3,67,366,189
3,69,1027,189
3,73,562,189
3,81,11,189
3,83,34,189
3,118,4,189
3,157,2,189
3,179,5,189
3,180,2,189
3,181,1,189
3,192,15,189
3,1,695,190
3,2,188,190
3,6,270,190
3,8,270,190
3,10,262,190
3,12,120,190
3,13,1853,190
3,14,7201,190
3,15,6,190
3,17,110,190
3,18,1,190
3,20,11,190
3,21,672,190
3,22,6,190
3,24,116,190
3,25,375,190
3,26,22085,190
3,29,53,190
3,30,61,190
3,31,6,190
3,33,27,190
3,34,1698,190
3,35,1535,190
3,36,40,190
3,38,198,190
3,39,18,190
3,43,23543,190
3,44,9,190
3,54,10,190
3,58,28,190
3,59,7,190
3,61,1,190
3,62,514,190
3,68,617,190
3,69,345,190
3,73,284,190
3,75,5,190
3,77,284,190
3,79,69,190
3,81,15,190
3,83,1,190
3,86,167,190
3,87,28,190
3,101,12,190
3,103,2,190
3,104,29,190
3,108,280,190
3,118,5,190
3,120,14,190
3,145,45,190
3,2,65,191
3,10,148,191
3,12,411,191
3,13,27194,191
3,14,650,191
3,16,1,191
3,20,1751,191
3,21,347,191
3,26,4289,191
3,29,130,191
3,31,18,191
3,33,4,191
3,34,512,191
3,35,671,191
3,36,11,191
3,38,2,191
3,43,4378,191
3,44,5,191
3,58,35,191
3,61,3,191
3,62,405,191
3,68,232,191
3,72,361,191
3,73,2400,191
3,79,195,191
3,83,8,191
3,86,16,191
3,87,37,191
3,97,31,191
3,101,42,191
3,147,23,191
3,155,63,191
3,169,1,191
3,172,9,191
3,180,5,191
3,181,26,191
3,212,68,191
3,2,43,192
3,13,1530,192
3,14,84,192
3,21,30,192
3,26,144,192
3,27,40,192
3,29,65,192
3,34,169,192
3,36,84,192
3,51,6,192
3,58,8,192
3,73,64,192
3,79,2,192
3,157,2,192
3,2,35,193
3,12,62,193
3,13,246,193
3,14,362,193
3,20,3,193
3,21,154,193
3,26,122,193
3,29,134,193
3,34,23,193
3,35,4,193
3,43,10,193
3,56,27,193
3,59,1,193
3,67,3,193
3,73,749,193
3,81,20,193
3,87,5,193
3,97,10,193
3,118,3,193
3,186,18,193
3,212,6,193
3,2,884,194
3,4,6,194
3,10,702,194
3,12,118,194
3,13,5910,194
3,14,34520,194
3,18,7,194
3,21,1715,194
3,26,12777,194
3,29,503,194
3,31,29,194
3,34,583,194
3,36,702,194
3,38,12,194
3,43,1315,194
3,61,13,194
3,62,464,194
3,67,1,194
3,68,22,194
3,69,240,194
3,72,13,194
3,73,499,194
3,79,718,194
3,81,139,194
3,83,9,194
3,87,1,194
3,116,26,194
3,124,2,194
3,10,187,195
3,12,15,195
3,13,432,195
3,14,281,195
3,22,567,195
3,25,42,195
3,26,4621,195
3,30,3640,195
3,34,79,195
3,36,4,195
3,43,69,195
3,73,128,195
3,77,296,195
3,112,1,195
3,172,4,195
3,180,1,195
3,6,11,196
3,8,11,196
3,10,1773,196
3,13,21824,196
3,14,35287,196
3,20,144,196
3,21,485,196
3,22,220,196
3,26,9614,196
3,27,8,196
3,29,57,196
3,32,198,196
3,33,1,196
3,34,3599,196
3,36,1936,196
3,38,97,196
3,43,10213,196
3,58,450,196
3,59,8,196
3,62,71,196
3,66,225,196
3,67,278,196
3,68,415,196
3,73,645,196
3,79,245,196
3,81,472,196
3,83,45,196
3,86,1,196
3,108,297,196
3,111,22,196
3,118,5,196
3,120,6,196
3,157,18,196
3,180,106,196
3,181,36,196
3,1,1,197
3,2,37,197
3,4,6,197
3,5,388,197
3,6,542,197
3,7,234,197
3,8,290,197
3,9,18,197
3,10,10,197
3,12,46,197
3,13,23883,197
3,14,2325,197
3,15,34,197
3,16,2,197
3,20,12,197
3,21,405,197
3,22,337,197
3,24,5,197
3,26,1723,197
3,28,64,197
3,29,524,197
3,31,173,197
3,33,187,197
3,34,784,197
3,35,556,197
3,36,297,197
3,39,154,197
3,43,2386,197
3,44,776,197
3,51,2,197
3,52,3,197
3,53,1,197
3,59,1,197
3,62,5,197
3,66,4,197
3,67,10,197
3,68,2,197
3,69,60,197
3,72,10,197
3,73,759,197
3,75,97,197
3,77,5,197
3,79,50,197
3,81,3,197
3,82,13,197
3,83,1,197
3,85,100,197
3,86,1,197
3,87,5,197
3,95,1,197
3,101,10,197
3,104,2,197
3,108,8,197
3,133,11,197
3,147,1,197
3,149,2,197
3,155,45,197
3,157,5,197
3,211,1,197
3,2,10,198
3,12,1,198
3,13,3002,198
3,14,645,198
3,20,139,198
3,21,165,198
3,26,1473,198
3,29,671,198
3,31,163,198
3,34,34,198
3,35,20,198
3,36,7,198
3,43,279,198
3,44,7,198
3,53,439,198
3,56,2712,198
3,59,1,198
3,61,11,198
3,62,176,198
3,67,2,198
3,68,179,198
3,69,183,198
3,72,142,198
3,73,1977,198
3,81,90,198
3,83,251,198
3,85,84,198
3,86,75,198
3,97,259,198
3,116,10,198
3,118,75,198
3,120,163,198
3,157,2,198
3,186,986,198
3,212,62,198
3,2,2,199
3,13,29,199
3,14,6569,199
3,21,2,199
3,26,1,199
3,34,3,199
3,62,115,199
3,73,89,199
3,2,1425,200
3,10,413,200
3,12,2077,200
3,13,10249,200
3,14,47393,200
3,20,13,200
3,21,8500,200
3,25,1,200
3,26,8757,200
3,29,3248,200
3,34,5749,200
3,35,3536,200
3,36,649,200
3,43,182,200
3,51,104,200
3,62,1376,200
3,67,541,200
3,68,60,200
3,72,408,200
3,73,867,200
3,81,1361,200
3,83,61,200
3,86,15,200
3,97,260,200
3,120,335,200
3,1,2933,201
3,2,65,201
3,4,241,201
3,5,941,201
3,6,326,201
3,7,197,201
3,8,79,201
3,9,50,201
3,10,6099,201
3,12,1616,201
3,13,25769,201
3,14,23159,201
3,16,11,201
3,17,12,201
3,18,429,201
3,20,1353,201
3,21,15823,201
3,22,714,201
3,24,317,201
3,25,229,201
3,26,13627,201
3,27,2,201
3,28,11,201
3,29,2517,201
3,30,137,201
3,31,981,201
3,32,622,201
3,33,44,201
3,34,7727,201
3,35,146,201
3,36,556,201
3,38,14,201
3,39,508,201
3,41,37,201
3,43,9348,201
3,44,7583,201
3,48,32,201
3,50,25,201
3,51,434,201
3,57,49,201
3,58,20,201
3,59,1474,201
3,61,921,201
3,62,3423,201
3,67,912,201
3,68,147,201
